Date,Temp
2023-07-12,19.13283771873829
2023-07-13,21.833124657213965
2023-07-14,20.86032454614503
2023-07-15,25.630312040730757
2023-07-16,24.538321532219445
2023-07-17,18.462846118358463
2023-07-18,24.864850177932283
2023-07-19,19.481762808144545
2023-07-20,21.432284297878272
2023-07-21,24.47716121255145
2023-07-22,17.63165627661885
2023-07-23,21.025074362120346
2023-07-24,16.99143683128431
2023-07-25,14.39902130489307
2023-07-26,23.023890684129327
2023-07-27,19.99112251374115
2023-07-28,17.282893806812467
2023-07-29,14.835156873951512
2023-07-30,18.236514606800252
2023-07-31,23.314942776026438
2023-08-01,20.344680209378446
2023-08-02,17.86929761623165
2023-08-03,16.82330578043644
2023-08-04,19.010135766767934
2023-08-05,13.905679441840906
2023-08-06,22.43852690778293
2023-08-07,19.77184486586622
2023-08-08,21.705199284465014
2023-08-09,16.29324235416235
2023-08-10,20.411640269304726
2023-08-11,19.77608603102623
2023-08-12,12.980246712763819
2023-08-13,17.895318530839816
2023-08-14,18.26469486252967
2023-08-15,15.4675129130725
2023-08-16,15.986674327841872
2023-08-17,18.25271978852644
2023-08-18,16.709477217201282
2023-08-19,13.690275401556839
2023-08-20,18.362139151405014
2023-08-21,17.156783816215544
2023-08-22,17.108649845753582
2023-08-23,16.538449296542748
2023-08-24,17.490566641294333
2023-08-25,15.180165339194886
2023-08-26,13.346925638599522
2023-08-27,13.60914496922962
2023-08-28,19.0531834212351
2023-08-29,9.587589247790385
2023-08-30,17.169131565773164
2023-08-31,11.129881654657874
2023-09-01,10.542027630986539
2023-09-02,12.263231127518756
2023-09-03,14.427277085860249
2023-09-04,17.310949115123663
2023-09-05,9.946402619165172
2023-09-06,19.988668613526794
2023-09-07,18.385124799562945
2023-09-08,14.42644296145155
2023-09-09,13.886355352231677
2023-09-10,11.832163436770786
2023-09-11,16.39530831847227
2023-09-12,14.778792978322494
2023-09-13,18.75257711314922
2023-09-14,12.404543189058202
2023-09-15,16.056653610649033
2023-09-16,14.256146900951869
2023-09-17,11.779573410624797
2023-09-18,19.9857301586054
2023-09-19,15.07871067021635
2023-09-20,16.064626588085506
2023-09-21,10.96503135479653
2023-09-22,11.972656299843342
2023-09-23,14.365642763851852
2023-09-24,12.335493890189351
2023-09-25,15.873498319586997
2023-09-26,15.3640426065021
2023-09-27,11.686381399524285
2023-09-28,14.599636343853458
2023-09-29,14.02327758011348
2023-09-30,13.512311321094229
2023-10-01,10.55439662022904
2023-10-02,11.493567090727344
2023-10-03,14.633667165339252
2023-10-04,17.049453779852232
2023-10-05,11.10505231951563
2023-10-06,17.678294946350107
2023-10-07,14.588752174235358
2023-10-08,10.248362155651831
2023-10-09,15.047947694985671
2023-10-10,16.75799962194116
2023-10-11,14.91968965095227
2023-10-12,21.11264378536152
2023-10-13,15.112938316847286
2023-10-14,16.899208679489917
2023-10-15,14.29206353860319
2023-10-16,17.239583165490878
2023-10-17,7.1558845832760545
2023-10-18,11.816134616157928
2023-10-19,13.344817475331904
2023-10-20,16.001215540679524
2023-10-21,15.10902976947358
2023-10-22,17.85712064154933
2023-10-23,15.732444912787674
2023-10-24,15.346571866378397
2023-10-25,14.35509351085842
2023-10-26,15.350432876181955
2023-10-27,17.418399325165364
2023-10-28,17.269591177334085
2023-10-29,17.7186436070775
2023-10-30,14.439456004079648
2023-10-31,13.155913012335558
2023-11-01,13.911236203812965
2023-11-02,16.460789643244063
2023-11-03,20.336200966704766
2023-11-04,16.311833742948938
2023-11-05,17.143301620783756
2023-11-06,10.80942034725597
2023-11-07,23.92434033386433
2023-11-08,12.675822724469551
2023-11-09,21.543891258575247
2023-11-10,14.52889946436833
2023-11-11,19.178985450223678
2023-11-12,18.862603959499626
2023-11-13,16.72323732229648
2023-11-14,16.146613655818935
2023-11-15,13.941430292062357
2023-11-16,16.722650272012952
2023-11-17,20.308825338916495
2023-11-18,18.24583996398005
2023-11-19,14.605180850389305
2023-11-20,20.857808532669903
2023-11-21,13.902743914867415
2023-11-22,18.275194416713454
2023-11-23,15.105971749205281
2023-11-24,15.567168057874742
2023-11-25,21.29192516377948
2023-11-26,16.803474608673177
2023-11-27,13.787755399038737
2023-11-28,16.859491272991818
2023-11-29,20.889813857801535
2023-11-30,16.577646258930734
2023-12-01,22.55763851171947
2023-12-02,22.087093398515897
2023-12-03,19.4325106256223
2023-12-04,22.8856945312399
2023-12-05,25.10656158455875
2023-12-06,13.721334581548776
2023-12-07,23.298130764201623
2023-12-08,21.812966906787352
2023-12-09,19.17376224014491
2023-12-10,22.295191391878245
2023-12-11,21.653416757511177
2023-12-12,18.89642042143523
2023-12-13,25.251958559310395
2023-12-14,21.371528353852327
2023-12-15,24.680125933147835
2023-12-16,20.5431822620138
2023-12-17,16.539707194810642
2023-12-18,22.347666605578446
2023-12-19,21.0755381805313
2023-12-20,18.166471584351378
2023-12-21,17.041829115237128
2023-12-22,24.13642132539984
2023-12-23,26.26598563837706
2023-12-24,26.819226208719357
2023-12-25,24.400594437807833
2023-12-26,22.98128914120186
2023-12-27,23.708611539493713
2023-12-28,23.44629978822764
2023-12-29,25.867859150777782
2023-12-30,22.176361659449697
2023-12-31,20.043097221442448
2024-01-01,23.342219207991
2024-01-02,24.763950233094917
2024-01-03,23.5783747540946
2024-01-04,24.59361944675205
2024-01-05,31.290923580948554
2024-01-06,27.512750797852092
2024-01-07,20.870549370640916
2024-01-08,27.16306739198328
2024-01-09,18.842961817173634
2024-01-10,27.399934979826085
2024-01-11,27.14463435114837
2024-01-12,25.96055668284254
2024-01-13,23.141927980271788
2024-01-14,23.268030757941094
2024-01-15,27.62432580704423
2024-01-16,24.71061841214926
2024-01-17,29.230826901459455
2024-01-18,25.01396730397264
2024-01-19,25.959653642281374
2024-01-20,29.49111061032226
2024-01-21,27.273447996909884
2024-01-22,27.037559143608327
2024-01-23,28.505962699163355
2024-01-24,28.982550715604425
2024-01-25,27.763134159516106
2024-01-26,28.850315073871514
2024-01-27,27.980113733731482
2024-01-28,29.717100653592627
2024-01-29,29.498934011912684
2024-01-30,30.30015283249826
2024-01-31,31.350557574674987
2024-02-01,25.994884799843554
2024-02-02,25.161063393539045
2024-02-03,28.58054612029307
2024-02-04,29.010474738921065
2024-02-05,31.054174215082586
2024-02-06,26.148436133136748
2024-02-07,30.52498538717829
2024-02-08,31.391119866684996
2024-02-09,25.315635076040895
2024-02-10,31.659134832681872
2024-02-11,34.67975376783042
2024-02-12,30.99034650765792
2024-02-13,28.07008198222852
2024-02-14,29.139847647774317
2024-02-15,30.769736666120508
2024-02-16,29.551236878259772
2024-02-17,21.623236349970227
2024-02-18,35.742303207645364
2024-02-19,30.069013012360294
2024-02-20,31.045998982186507
2024-02-21,34.468391172375135
2024-02-22,32.50869280569447
2024-02-23,30.44363180092165
2024-02-24,31.734666256976492
2024-02-25,33.72159473675839
2024-02-26,33.8672996363498
2024-02-27,31.737140103160325
2024-02-28,34.79027693952007
2024-02-29,34.85346041245286
2024-03-01,31.12446633191651
2024-03-02,29.656968952791505
2024-03-03,33.741643148158126
2024-03-04,34.577820449976215
2024-03-05,31.540036820908067
2024-03-06,31.688860954915327
2024-03-07,34.678943783269084
2024-03-08,33.61232483220565
2024-03-09,37.286080294116225
2024-03-10,34.82145257118554
2024-03-11,40.49074615733091
2024-03-12,34.98613138284842
2024-03-13,30.767532364862625
2024-03-14,32.91713481079005
2024-03-15,33.27592077037698
2024-03-16,28.569960081703563
2024-03-17,35.68752396303149
2024-03-18,33.88282268915127
2024-03-19,33.67188098660446
2024-03-20,32.11852813226718
2024-03-21,30.494694993867462
2024-03-22,33.1933334843513
2024-03-23,31.247227293528077
2024-03-24,33.93166923786943
2024-03-25,31.203481632007787
2024-03-26,-2.5
2024-03-27,34.24331489523779
2024-03-28,34.55465156270005
2024-03-29,35.614059468491114
2024-03-30,34.16150745052954
2024-03-31,38.39465003505762
2024-04-01,32.09199976261339
2024-04-02,37.327682271923656
2024-04-03,31.01756535439465
2024-04-04,31.941772735263953
2024-04-05,32.751364006822094
2024-04-06,33.224163198338836
2024-04-07,38.53460646920211
2024-04-08,31.984253379952797
2024-04-09,30.104094061635813
2024-04-10,36.15140411450303
2024-04-11,33.78775617183614
2024-04-12,29.156638103706843
2024-04-13,34.835191646296465
2024-04-14,36.58719899869411
2024-04-15,32.564751516172464
2024-04-16,38.36000417314234
2024-04-17,38.27019076539207
2024-04-18,31.512115207499274
2024-04-19,36.13036538268531
2024-04-20,27.190240180300485
2024-04-21,33.93849551832998
2024-04-22,31.095324505901562
2024-04-23,36.21067055883338
2024-04-24,30.61933208785374
2024-04-25,36.25935743079443
2024-04-26,30.6973774156281
2024-04-27,31.74864780020779
2024-04-28,30.69214540591784
2024-04-29,33.54206392313517
2024-04-30,28.68077948577009
2024-05-01,34.65733819895636
2024-05-02,30.61091583844013
2024-05-03,39.26882120512819
2024-05-04,31.713029211739205
2024-05-05,30.06844177771633
2024-05-06,33.70590821651867
2024-05-07,29.66998290606004
2024-05-08,33.8443671570778
2024-05-09,30.615491220070957
2024-05-10,33.3195863653184
2024-05-11,31.917784602032725
2024-05-12,33.276239523767686
2024-05-13,29.47730107209137
2024-05-14,29.43516818348021
2024-05-15,35.61333672635924
2024-05-16,35.323209011729816
2024-05-17,33.81979739461547
2024-05-18,29.214150603537234
2024-05-19,34.632881397570216
2024-05-20,29.69414252213526
2024-05-21,30.112541155637654
2024-05-22,33.59585705988344
2024-05-23,29.954386818076458
2024-05-24,30.036202600344343
2024-05-25,29.04915015553235
2024-05-26,27.880555329371763
2024-05-27,27.62386266564047
2024-05-28,28.53460443199621
2024-05-29,29.908186647974134
2024-05-30,28.39469997108429
2024-05-31,25.624060802668186
2024-06-01,28.565020014640737
2024-06-02,28.1874365200531
2024-06-03,28.92205819805907
2024-06-04,29.91526862080394
2024-06-05,29.287395617090603
2024-06-06,25.767473361066642
2024-06-07,25.608145937465714
2024-06-08,26.45838037635083
2024-06-09,25.52221832927234
2024-06-10,22.851994859431784
2024-06-11,26.049930986852285
2024-06-12,23.000729420044348
2024-06-13,23.340579818844084
2024-06-14,23.246382296298236
2024-06-15,23.64295883160151
2024-06-16,23.240061714186858
2024-06-17,23.73738363738828
2024-06-18,25.522337045589428
2024-06-19,28.579172712573556
2024-06-20,21.92470447961105
2024-06-21,28.976250835508957
2024-06-22,27.2016923368817
2024-06-23,27.05845903354667
2024-06-24,24.526807720444346
2024-06-25,25.69295695049953
2024-06-26,26.634132876438525
2024-06-27,26.65621769820482
2024-06-28,23.582286907654876
2024-06-29,26.64175927340718
2024-06-30,27.866893169051917
2024-07-01,26.997748548893487
2024-07-02,26.025566193623092
2024-07-03,21.926852443963853
2024-07-04,23.58390930333166
2024-07-05,23.838969045993824
2024-07-06,21.838517855904634
2024-07-07,23.71030899765334
2024-07-08,23.389670755040108
2024-07-09,22.562526690959366
2024-07-10,22.092289594017437
2024-07-11,22.265945683692493
2024-07-12,22.303183746493175
2024-07-13,20.9335431313304
2024-07-14,20.5921565832305
2024-07-15,21.544394347401166
2024-07-16,18.158515586260506
2024-07-17,15.791270575350188
2024-07-18,20.548118452415984
2024-07-19,17.495258300316696
2024-07-20,25.80321298626186
2024-07-21,22.87620276760174
2024-07-22,24.288324761401704
2024-07-23,22.58104000338209
2024-07-24,19.259852134246856
2024-07-25,21.566782134236053
2024-07-26,21.46626734551854
2024-07-27,15.616369112588806
2024-07-28,21.948944093563583
2024-07-29,16.752010063750255
2024-07-30,15.753391126950783
2024-07-31,21.36083514543761
2024-08-01,17.26903387083898
2024-08-02,15.956360060691232
2024-08-03,22.25645350157548
2024-08-04,13.249100613026933
2024-08-05,16.092872403966517
2024-08-06,21.63500306777163
2024-08-07,26.13720274381176
2024-08-08,18.177095867954957
2024-08-09,20.587606941693544
2024-08-10,14.721353223778374
2024-08-11,23.804598876468027
2024-08-12,15.67787683584749
2024-08-13,8.871357706411649
2024-08-14,17.52089918418521
2024-08-15,17.495195611881176
2024-08-16,14.59205721702281
2024-08-17,17.59606306850555
2024-08-18,20.643192700070426
2024-08-19,12.540703783624775
2024-08-20,17.973742277515836
2024-08-21,13.407353928045067
2024-08-22,20.709097828446332
2024-08-23,17.8555818142648
2024-08-24,14.499545785119617
2024-08-25,16.762547805755702
2024-08-26,14.666774859182912
2024-08-27,17.682046257886046
2024-08-28,15.567459588853815
2024-08-29,19.47297089001989
2024-08-30,23.444510723995045
2024-08-31,16.39675791578719
2024-09-01,17.900827309145505
2024-09-02,16.33206897654581
2024-09-03,13.599448630442918
2024-09-04,16.49065548210633
2024-09-05,17.89716006881357
2024-09-06,17.43447755765249
2024-09-07,15.294119010337877
2024-09-08,14.29352745389327
2024-09-09,20.183202140160343
2024-09-10,17.418520423675744
2024-09-11,18.720001026259997
2024-09-12,12.559600124251855
2024-09-13,18.73175006944816
2024-09-14,10.03628870120067
2024-09-15,15.798241347150395
2024-09-16,14.408824552073533
2024-09-17,14.764256392158652
2024-09-18,13.007123688378954
2024-09-19,16.99636998753526
2024-09-20,15.785540425203695
2024-09-21,14.72609688871327
2024-09-22,20.310101252102413
2024-09-23,17.215016602940963
2024-09-24,14.617386760942079
2024-09-25,14.014481400188608
2024-09-26,8.072098534299794
2024-09-27,12.098331513783984
2024-09-28,12.567019189263402
2024-09-29,11.571801761246201
2024-09-30,13.674212777563321
2024-10-01,19.46243456375974
2024-10-02,15.544524814056926
2024-10-03,13.303497502752057
2024-10-04,10.758909873025129
2024-10-05,16.8819881612634
2024-10-06,13.349633398644349
2024-10-07,19.66778440436004
2024-10-08,14.550952837448005
2024-10-09,18.40158462783547
2024-10-10,15.544423861782947
2024-10-11,14.382238592220617
2024-10-12,14.565369896981247
2024-10-13,16.098262411087656
2024-10-14,14.178227530234233
2024-10-15,9.597016762821397
2024-10-16,8.688050106400016
2024-10-17,12.236165513272352
2024-10-18,11.983842605626538
2024-10-19,15.117548105135755
2024-10-20,14.1521733574123
2024-10-21,16.08039503492149
2024-10-22,13.993329500264098
2024-10-23,16.410200559111935
2024-10-24,15.8044651569693
2024-10-25,18.170338827875607
2024-10-26,12.228963189437021
2024-10-27,9.300650095864366
2024-10-28,13.217623539490866
2024-10-29,17.34480529444081
2024-10-30,13.26576230271047
2024-10-31,13.888332755926278
2024-11-01,11.544986313360724
2024-11-02,12.579230307950306
2024-11-03,15.011508347025046
2024-11-04,10.448086208854695
2024-11-05,15.332303310823399
2024-11-06,15.938378982608096
2024-11-07,15.391427607928772
2024-11-08,16.46448191681454
2024-11-09,14.205788715307584
2024-11-10,20.1505732530647
2024-11-11,18.793660365016027
2024-11-12,14.15697326374016
2024-11-13,16.41601475020212
2024-11-14,14.770847632203267
2024-11-15,20.6988956488629
2024-11-16,16.646757780780316
2024-11-17,13.526536491905834
2024-11-18,19.794119097483673
2024-11-19,19.217343166179916
2024-11-20,16.90289515306868
2024-11-21,16.07315552119848
2024-11-22,16.52381044625867
2024-11-23,17.7294826607034
2024-11-24,14.876188254459382
2024-11-25,23.607733997866735
2024-11-26,18.110912765185397
2024-11-27,25.090303962276767
2024-11-28,17.263680423866553
2024-11-29,18.137536045499218
2024-11-30,18.029237488462517
2024-12-01,21.781720989635264
2024-12-02,22.210425077535717
2024-12-03,20.31065021441005
2024-12-04,22.931104983451114
2024-12-05,23.146533167082225
2024-12-06,22.827345530534615
2024-12-07,18.735774255312528
2024-12-08,16.71203672913896
2024-12-09,15.423414121865846
2024-12-10,16.086870514926687
2024-12-11,19.677294941355562
2024-12-12,16.92049594956898
2024-12-13,20.625707804846954
2024-12-14,25.59487565911709
2024-12-15,20.812137677380974
2024-12-16,15.77153085882317
2024-12-17,24.13437081234945
2024-12-18,21.10518835690582
2024-12-19,20.45069426366388
2024-12-20,21.30467920088115
2024-12-21,18.310970942941523
2024-12-22,22.512556200714265
2024-12-23,24.89087703601549
2024-12-24,19.72351148148119
2024-12-25,24.678783652583597
2024-12-26,24.96798323586941
2024-12-27,21.60703022137961
2024-12-28,26.511391446744405
2024-12-29,20.17963090252373
2024-12-30,25.147064461052288
2024-12-31,23.569372681136766
2025-01-01,23.924691877816954
2025-01-02,25.50995017614391
2025-01-03,25.15755083140828
2025-01-04,18.800468715871723
2025-01-05,20.969061610063207
2025-01-06,21.789227485110963
2025-01-07,24.49393839344132
2025-01-08,27.71292664948637
2025-01-09,28.719539271776362
2025-01-10,27.728154242547397
2025-01-11,26.407685597172684
2025-01-12,23.140255201978444
2025-01-13,29.763270625406804
2025-01-14,26.704536780631607
2025-01-15,22.839480368916732
2025-01-16,24.859743876027128
2025-01-17,30.539004656517346
2025-01-18,31.350916536996003
2025-01-19,24.40496812070165
2025-01-20,49.1
2025-01-21,30.271886322704454
2025-01-22,29.401746662340052
2025-01-23,24.3482310494036
2025-01-24,34.470791409423256
2025-01-25,28.012261352552194
2025-01-26,26.072440220813274
2025-01-27,27.18097537119502
2025-01-28,28.320872357129065
2025-01-29,25.816066734052992
2025-01-30,30.779689617091382
2025-01-31,28.735069022889483
2025-02-01,24.03719180742469
2025-02-02,26.758646563813606
2025-02-03,26.120267163230224
2025-02-04,27.243628585722778
2025-02-05,28.15905987317936
2025-02-06,30.509636194681974
2025-02-07,29.20079447243171
2025-02-08,29.65970356673291
2025-02-09,28.106581303021986
2025-02-10,32.54684082831671
2025-02-11,29.78513500604251
2025-02-12,36.71445272564324
2025-02-13,28.189607814518805
2025-02-14,30.87154575580769
2025-02-15,35.0173733876561
2025-02-16,27.798152903944803
2025-02-17,28.501323267753065
2025-02-18,28.122743424259312
2025-02-19,31.193456813363753
2025-02-20,30.814881451107922
2025-02-21,32.44354589596744
2025-02-22,35.26354898035818
2025-02-23,28.544219923520387
2025-02-24,30.95900788442935
2025-02-25,33.41274765388059
2025-02-26,24.777298966485688
2025-02-27,30.826359954202804
2025-02-28,31.130825210834498
2025-03-01,30.772327665233387
2025-03-02,33.526356305660386
2025-03-03,36.05027953923154
2025-03-04,31.224942994155462
2025-03-05,39.5066036931655
2025-03-06,30.888377340942196
2025-03-07,32.88833945295501
2025-03-08,33.79296453192369
2025-03-09,28.634610006853286
2025-03-10,34.64909275736902
2025-03-11,33.401501951438355
2025-03-12,33.86767514486824
2025-03-13,36.56892644313673
2025-03-14,33.6475628636768
2025-03-15,36.88435671216361
2025-03-16,29.59793068581507
2025-03-17,32.896399211059084
2025-03-18,37.465278739099354
2025-03-19,33.49936904732948
2025-03-20,30.11595664881515
2025-03-21,30.345286447505316
2025-03-22,31.57271861284603
2025-03-23,29.93632020400768
2025-03-24,35.38537047312926
2025-03-25,25.47703817087147
2025-03-26,31.478044162169883
2025-03-27,29.78723822088002
2025-03-28,29.853521712198983
2025-03-29,32.27569913165627
2025-03-30,30.287699979983756
2025-03-31,35.43047797051122
2025-04-01,31.631469977622285
2025-04-02,32.342460756813736
2025-04-03,36.50837356818098
2025-04-04,34.80695060644859
2025-04-05,34.357938035426784
2025-04-06,33.88901375244735
2025-04-07,30.578026449954425
2025-04-08,34.83728685949174
2025-04-09,40.266914946852445
2025-04-10,33.09787749069527
2025-04-11,30.84931766858109
2025-04-12,29.275876844286447
2025-04-13,28.030152205636483
2025-04-14,32.73006975964532
2025-04-15,32.10008897221931
2025-04-16,36.814886345474015
2025-04-17,33.39489977423405
2025-04-18,35.57136306363048
2025-04-19,35.40697520027025
2025-04-20,37.079421292597225
2025-04-21,32.501268992511164
2025-04-22,36.279317429569254
2025-04-23,34.6603779506199
2025-04-24,30.054787059122976
2025-04-25,30.10041015059831
2025-04-26,34.36488837285812
2025-04-27,32.08756118449994
2025-04-28,26.32612967219089
2025-04-29,33.65094273135349
2025-04-30,33.58171010538978
2025-05-01,33.311602930222705
2025-05-02,37.208977400980615
2025-05-03,31.34840493671914
2025-05-04,27.843304947214747
2025-05-05,34.26170198852631
2025-05-06,32.728250404908486
2025-05-07,33.96741084656291
2025-05-08,34.006655920581096
2025-05-09,32.410521853267404
2025-05-10,30.202470846589605
2025-05-11,31.552333177031688
2025-05-12,31.16453593899926
2025-05-13,30.15772273783673
2025-05-14,31.882836447232506
2025-05-15,30.936191238272052
2025-05-16,31.322997268300682
2025-05-17,27.78530035146716
2025-05-18,30.075905328002086
2025-05-19,27.36813846739119
2025-05-20,27.505143178985602
2025-05-21,34.681958597759795
2025-05-22,27.369999354696912
2025-05-23,31.74442745712452
2025-05-24,25.100613790900066
2025-05-25,29.705550120888624
2025-05-26,33.00652766120366
2025-05-27,32.0922898828562
2025-05-28,27.37142491946295
2025-05-29,31.833628130071315
2025-05-30,28.19005324432461
2025-05-31,26.25864564132374
2025-06-01,25.38941041309494
2025-06-02,22.838801493234975
2025-06-03,30.120083694938963
2025-06-04,30.88602960008002
2025-06-05,33.41838731958153
2025-06-06,27.1962834618068
2025-06-07,27.110460492453498
2025-06-08,26.259257086120222
2025-06-09,28.713889580402228
2025-06-10,28.08728406959425
2025-06-11,22.941042883642464
2025-06-12,28.725521767816833
2025-06-13,28.844092506483253
2025-06-14,27.729336561150504
2025-06-15,26.0785903017859
2025-06-16,20.88599514541747
2025-06-17,26.773807058750073
2025-06-18,25.982648418511623
2025-06-19,24.737257485553176
2025-06-20,26.17003068753834
2025-06-21,25.124265547648797
2025-06-22,25.84328504639422
2025-06-23,25.10770728092321
2025-06-24,23.87790581095058
2025-06-25,21.78896458700652
2025-06-26,21.22998932164754
2025-06-27,25.798027754112006
2025-06-28,24.49123018023257
2025-06-29,25.651101412545696
2025-06-30,25.56778927868021
2025-07-01,23.699357111155997
2025-07-02,29.660887797867872
2025-07-03,22.23498627138031
2025-07-04,23.77285849590206
2025-07-05,21.87527724600567
2025-07-06,22.149003737810453
2025-07-07,19.953244299305275
2025-07-08,24.923545522747247
2025-07-09,21.122510532683325
2025-07-10,24.508799003686228
2025-07-11,25.564315808716426
2025-07-12,22.13853938661271
2025-07-13,20.439011229300835
2025-07-14,22.794077516751287
2025-07-15,23.393102044465273
2025-07-16,23.47811630164443
2025-07-17,17.380577592466373
2025-07-18,25.712753030659602
2025-07-19,18.396437278804566
2025-07-20,16.728282566298248
2025-07-21,22.551875012755104
